"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "angle(tBodyAccMean,gravity)" "angle(tBodyAccJerkMean),gravityMean)" "angle(tBodyGyroMean,gravityMean)" "angle(tBodyGyroJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
15 "WALKING" 0.284668832777778 -0.0195953958024074 -0.111467389512963 -0.430643462007407 -0.332534750472222 -0.294501911037037 0.823431517407407 -0.0799087696111111 0.0102089113059259 -0.971869711296296 -0.96409201037037 -0.942250239259259 0.0651270959444444 0.0354559401216111 0.0137303698074074 -0.393999306031481 -0.410127420953704 -0.433169342653704 -0.0214303246925926 -0.0821126138314815 0.0729450207981481 -0.614315374444444 -0.256462066888889 -0.495923522740741 -0.0885438915222222 -0.0400149815185185 -0.0699953318277778 -0.588013960185185 -0.29480225867037 -0.61483774 -0.342663142631482 -0.355903065342222 -0.342663142631482 -0.355903065342222 -0.380464368088889 -0.30752030282963 -0.358192558981482 -0.244711025092593 -0.426587361448148 -0.307097192833333 -0.403837307933333 -0.335034175683333 -0.316245544314815 -0.443393094712963 -0.374540456314815 -0.340268353522222 -0.208185094259259 0.0310429287907407 0.0668160917055556 -0.419214153703704 -0.433755278833333 -0.408504370218519 -0.422867500759259 -0.4265401315 -0.458387636512963 -0.0833657292592593 -0.25913370062963 -0.195563164172222 -0.515084014814815 -0.254761945185185 -0.469175657211111 -0.647178239111111 -0.264905345285185 -0.552850618907407 -0.119212011107407 -0.0691037384777778 -0.0114602290703704 -0.283823919903704 -0.501563476240741 0.136879181462963 -0.298346517425926 -0.325390176718518 0.0526732385240741 -0.234408143433333 -0.391070969477778 0.089713817537037 -0.331662168488889 -0.325803679962963 0.0823484354796296 -0.0610858135240741 -0.00812283711111111 -0.109148939018519 0.0124913003148148 -0.666009180555556 0.135983469759259 0.00776588335185186
15 "WALKING_DOWNSTAIRS" 0.258776312380952 -0.00572247325807143 -0.0590892902380952 -0.706922082857143 -0.589665318711905 -0.639437495 0.425895188809524 0.201463368666667 0.205654617854762 -0.960362809047619 -0.937028897857143 -0.857943555238095 0.0928472196904762 0.00108995379452381 -0.0132571194642857 -0.756664234952381 -0.6955702725 -0.809424087619048 -0.0560480893166667 -0.0609985605571429 0.0931534090238095 -0.755586370238095 -0.779934694047619 -0.753710919047619 -0.101554413885238 -0.0376902052738095 -0.0499953125130952 -0.777773074357143 -0.869888569285714 -0.813123898571429 -0.579693779547619 -0.640684166 -0.579693779547619 -0.640684166 -0.74330866002381 -0.734710706952381 -0.688970409428571 -0.742483425714286 -0.833513115 -0.854311141904762 -0.725878518202381 -0.632039046190476 -0.709282574047619 -0.700543459761905 -0.595842802764286 -0.634251862116667 -0.278297876445238 0.0111178844571429 0.0497852313476191 -0.771201562380952 -0.717684411666667 -0.80242810452381 -0.763592619023809 -0.691986838047619 -0.815234025476191 -0.114642272833333 -0.252504004309524 -0.150614010921429 -0.725789774809524 -0.808872720476191 -0.753177601428571 -0.766659994285714 -0.767608241428571 -0.777422827857143 -0.0904068998095238 -0.210498646071429 -0.0561242151190476 -0.673866426761905 -0.682876805071429 0.0293948838452381 -0.741216019047619 -0.728278124288095 0.206373876730952 -0.779610004285714 -0.763586068571429 -0.0906172511371429 -0.857237329047619 -0.860952057619048 0.108713305721429 -0.00435344923809524 0.0706072032380952 0.13267795355 0.0418491326642857 -0.310408614047619 -0.0930457856428571 -0.135880811047619
15 "WALKING_UPSTAIRS" 0.272671993333333 -0.018111145525 -0.110354081541667 -0.7693385016875 -0.683057656729167 -0.752568473125 0.729944896666667 -0.121873067666667 0.0137306677866667 -0.979954406041667 -0.95240802625 -0.943806032916667 0.0697520771458333 0.0166347234302083 -0.00277022889375 -0.782619784895833 -0.765036772604167 -0.867541970416667 -0.056352889136875 -0.058236993875 0.10807032725 -0.800427745833333 -0.812992779166667 -0.764723493541667 -0.107088413764583 -0.02383773746875 -0.0635944965541667 -0.801857206875 -0.884677061875 -0.840933597708333 -0.720993770833333 -0.7291874623125 -0.720993770833333 -0.7291874623125 -0.795441417166667 -0.776309773875 -0.739030882625 -0.772788935 -0.85896026375 -0.859540266041667 -0.770963903375 -0.706713957229167 -0.795342171666667 -0.769216900270833 -0.691612649375 -0.750297674166667 -0.12809166665625 -0.0839192414166667 -0.0844148183641667 -0.785532091708333 -0.775982389833333 -0.852495612291667 -0.799615801458333 -0.769499389072917 -0.881451070208333 0.0202085325625 -0.26240304625 -0.165937439954167 -0.75486963625 -0.821558796354167 -0.766023098645833 -0.816544314166667 -0.81066228375 -0.787022082916667 -0.160055758591667 -0.28761972153125 -0.102610835466667 -0.733989097229167 -0.769600913583333 -0.0350434262020833 -0.771358297333333 -0.783630751666667 0.0991296137083333 -0.806932165833333 -0.7911359725 -0.1908835287375 -0.863223418541667 -0.865116992291667 -0.0940334961666667 0.02728733928625 0.0490907840166667 -0.0567112734583333 0.0241214404479167 -0.546088448958333 0.162359429254167 0.0125434108058333
16 "LAYING" 0.2724087569 -0.0170367441491429 -0.112002728585714 -0.802244867072857 -0.776371867341429 -0.819911369817143 0.545014282928571 -0.139879403471429 0.188618013457143 -0.977447425571429 -0.971537775428571 -0.965158123714286 0.102249410042857 -0.00617016425915714 -0.0152024090362714 -0.828812000942857 -0.83254435891 -0.878785682 -0.0487770575737714 -0.0779298716714286 0.0980002545 -0.844679402244286 -0.855371514657143 -0.860643864142857 -0.0911662058 -0.0419974356342857 -0.0523815349857143 -0.8638049483 -0.90185122 -0.887647296214286 -0.780916112738429 -0.798566579098571 -0.780916112738429 -0.798566579098571 -0.834042769428571 -0.834518036891429 -0.809959191114286 -0.825071947171429 -0.889818913557143 -0.895976334571429 -0.8203308886 -0.793521556728571 -0.836135413928571 -0.79604141618 -0.782251526171429 -0.826058229494286 -0.200470359057143 -0.0151046203212857 0.111718034857143 -0.841413175928571 -0.840686544071429 -0.8669184555 -0.830977872338571 -0.835131645285714 -0.889404071914286 0.0609026706042857 -0.0960076190185714 0.00573819564285714 -0.808139300321429 -0.857703341728571 -0.849315024557143 -0.857312652385714 -0.855685094628571 -0.877652512571429 -0.0490524293428571 -0.146750555957143 0.0582901851072857 -0.796020430728571 -0.831807118714286 0.0144728503142857 -0.825843922083143 -0.847403552502857 0.2764089858 -0.8440837068 -0.842910453428571 -0.0460829474 -0.894102402571429 -0.905899357571429 0.178119413585714 0.00359663040414286 -0.0615523328542857 0.124277167527143 0.0835929135757143 -0.357524394142857 0.1816261253 -0.158211270357143
16 "SITTING" 0.280870403043478 -0.0159642109598551 -0.114907458115942 -0.740613601014493 -0.611742066763768 -0.554902510297681 0.715970249710145 0.00656218477826087 -0.069321474884058 -0.968182418405797 -0.951937252173913 -0.921559503768116 0.0865337471130435 -0.021049618984058 -0.0395495830275362 -0.76712977173913 -0.729980392318841 -0.779575953347826 -0.0188774105376812 -0.090204159215942 0.111982744507246 -0.795861516231884 -0.670859959560145 -0.66275877326087 -0.0937388152173913 -0.0267501227130435 -0.0486715272362319 -0.808083234666667 -0.806242694637681 -0.811286145217391 -0.63496573394058 -0.689128151869565 -0.63496573394058 -0.689128151869565 -0.744695240956522 -0.744039755678261 -0.649343064811594 -0.674317542898551 -0.808925305333333 -0.811906310144928 -0.753122972463768 -0.656983801043478 -0.649523615463768 -0.736238792608696 -0.614458851014493 -0.542474452395652 -0.232189728534783 -0.0783910110043478 -0.082813280515942 -0.779739361710145 -0.744444270173913 -0.759844818234783 -0.775101261884058 -0.73285778042029 -0.79800606942029 -0.0526873763202899 -0.240529119342029 -0.192745800317391 -0.76687916057971 -0.716015937347826 -0.703125602028986 -0.806422922318841 -0.65104373441058 -0.682670148942029 -0.143647953257681 -0.280486073681159 -0.180814327043478 -0.704432910418841 -0.73018852473913 -0.0189049386550725 -0.744538695492754 -0.744967649768116 0.127726074514493 -0.727127658130435 -0.696542806405797 -0.105199505394203 -0.813893863478261 -0.823026539565217 0.0751958927666667 -0.0111009023576812 -0.00174679725072463 -0.0562727911927536 0.00957385191304348 -0.525656335362319 0.056110306884058 0.0670197829753623
16 "STANDING" 0.273192324589744 -0.0158499064335897 -0.109089334621795 -0.515143089859231 -0.457115038123077 -0.658724611410256 0.669159570128205 0.0823751798974359 0.0076460951025641 -0.954976670897436 -0.947098238589744 -0.926207414230769 0.061396255025641 0.0162233240794872 0.0043099325528718 -0.576934256929487 -0.530799143102564 -0.789043211794872 -0.0378371577576923 -0.0772529491034615 0.105592317574359 -0.676634239675641 -0.73307674525641 -0.673629351794872 -0.0738818487769231 -0.0349876584397436 -0.0697374846666667 -0.67578337724359 -0.803233245384615 -0.648504985407692 -0.486620596789615 -0.510302576753846 -0.486620596789615 -0.510302576753846 -0.602679794884615 -0.586900366807692 -0.602045702692308 -0.643690115141026 -0.738594837666667 -0.772664427307692 -0.555522945324359 -0.472929236623077 -0.695566204871795 -0.502076406120513 -0.484658905979487 -0.666894155897436 -0.227854649075641 0.0567180811897436 -0.00206513441794872 -0.597399281617949 -0.561935017505128 -0.770396064102564 -0.594195672571795 -0.528963046769705 -0.806601055897436 -0.084461005651282 -0.267548836465385 -0.165287319311538 -0.610486971115385 -0.733656375783333 -0.600857657461538 -0.699216666192308 -0.735808636410256 -0.732363125128205 -0.0507545917076923 -0.128270943615385 0.0634339815375641 -0.51325475875641 -0.586870196253846 0.0517260946192308 -0.566137815403846 -0.618526477885128 0.159060515582051 -0.673598328294872 -0.687417092125641 0.00120453674487179 -0.768830419897436 -0.794693714230769 0.122433830317949 0.0269360842310256 -0.00260132250512821 0.0357288957602564 -0.0939300827769231 -0.53384019974359 -0.0346126321923077 0.0155022432957692
16 "WALKING" 0.266326422039216 -0.0166260352098039 -0.106453320078431 -0.743900626843137 -0.660612063921569 -0.703843184058824 0.55435129254902 0.13095502527451 0.239361954431373 -0.972805006862745 -0.965668916862745 -0.947794101764706 0.0452001952352941 0.0106720202301961 -0.0230477679305882 -0.775322572117647 -0.744821286470588 -0.823782790043137 -0.0171791139823529 -0.0860481114588235 0.106265204608431 -0.806842305882353 -0.751405536666667 -0.763545251372549 -0.112423617098039 -0.0547398260372549 -0.0834196521882353 -0.830846543529412 -0.827054611568627 -0.849224487254902 -0.688279224258823 -0.733580528117647 -0.688279224258823 -0.733580528117647 -0.768879212068627 -0.75797597272549 -0.695636231647059 -0.723350563196078 -0.828975343137255 -0.822580121372549 -0.765605857176471 -0.682147317178431 -0.75220840105098 -0.73638226945098 -0.671561266331373 -0.702765473823529 -0.234147631015686 0.0473303744091373 0.0728235165607843 -0.787171842686274 -0.751268271176471 -0.819857080470588 -0.783193011607843 -0.756014734529412 -0.82831004772549 0.00165760291568627 -0.151420643901961 -0.128182086019608 -0.776736443686274 -0.780020195470588 -0.765711090784314 -0.817511220392157 -0.738951098823529 -0.784892807803922 -0.0892500075686275 -0.218543360482353 -0.00619916743137255 -0.72997626372549 -0.778324160745098 0.0976120696980392 -0.752632570647059 -0.766502763607843 0.222031964862745 -0.760885150607843 -0.748838334196078 -0.0793246930784314 -0.830690534235294 -0.825324233333333 0.135179243607843 0.0286006660298039 0.125975677678627 0.0482838210392157 0.0568777687843137 -0.355865645294118 -0.0298876000588235 -0.163340978215686
16 "WALKING_DOWNSTAIRS" 0.282149886595745 -0.0151403921992532 -0.109774076893617 -0.784854474255319 -0.695196350823404 -0.747217680212766 0.797275785744681 -0.0470431752978723 0.0602735065702128 -0.981272797021277 -0.975081708297872 -0.95933184787234 0.100253637680851 -0.00266758571255319 0.000488063138744681 -0.807505624255319 -0.773790726574468 -0.855049471914894 0.0125569950106383 -0.0766552770255319 0.0346427354276596 -0.810011738191489 -0.835355984680851 -0.740118039425532 -0.0949251442340426 -0.0277538854234043 -0.0442713695829787 -0.859132961914894 -0.888071394659575 -0.852888487446808 -0.731466157446809 -0.784639045531915 -0.731466157446809 -0.784639045531915 -0.802151511670213 -0.799044938808511 -0.749809240212766 -0.769268738334043 -0.874502153404255 -0.882375134425532 -0.797102480638298 -0.723811898723404 -0.792551606808511 -0.780743062553191 -0.700710704042553 -0.744644786787234 -0.118044741621277 -0.00672150621276596 0.0366047612382979 -0.816028930808511 -0.788342125531915 -0.847443441914894 -0.816082311489362 -0.773560897787234 -0.861343167446808 0.0503055489574468 -0.192465830319149 -0.132284508891489 -0.796216185638298 -0.846369420212766 -0.779118388765957 -0.816410241914894 -0.831264247234043 -0.753472708851064 -0.1986492056 -0.143638113841489 -0.0597732715744681 -0.780248965319149 -0.820929140404255 0.0967585967425532 -0.796713213106383 -0.803021224680851 0.174450527693617 -0.816947971702128 -0.780420747829787 -0.13620849793617 -0.884064498723404 -0.888634230808511 0.121865976148936 -0.0404735180191489 -0.115158222425532 -0.247210168446809 -0.0364902992553191 -0.636680114680851 0.111562991957447 -0.0264563930693617
16 "WALKING_UPSTAIRS" 0.271782704117647 -0.0194959128462745 -0.112313859235294 -0.904749485098039 -0.875628607196078 -0.89110453254902 0.577672096078431 0.0651445202745098 0.124384016509804 -0.977598226862745 -0.968311363137255 -0.957531012745098 0.0820743687666667 0.0158405443817647 0.00730749697137255 -0.916592406823529 -0.906190880588235 -0.943070342745098 -0.0339892835176471 -0.0821139312347059 0.0787282023137255 -0.921809850784314 -0.925547260196078 -0.883191522794118 -0.0788955791764706 -0.0373984872372549 -0.0622127326607843 -0.926048439803922 -0.955675510784314 -0.936528378627451 -0.884967572333333 -0.889180269784314 -0.884967572333333 -0.889180269784314 -0.91800689372549 -0.916393902862745 -0.877479598823529 -0.89479701745098 -0.945921948627451 -0.948565535686275 -0.909388921588235 -0.883696124333333 -0.905717374901961 -0.903186073529412 -0.879325738019608 -0.891413999803922 -0.108087080898039 0.0177622167647059 0.148788088254902 -0.915713942333333 -0.909896680196078 -0.935839515882353 -0.925603273137255 -0.90863053245098 -0.948936294705882 0.175100483717647 -0.0766718952490196 0.0250372946647059 -0.900611455607843 -0.931368510392157 -0.893366852941176 -0.928712308431373 -0.922906517843137 -0.891138642568627 -0.091937086754902 -0.221702644768627 0.0216293039294118 -0.890765106666667 -0.905314563411765 0.133076322509804 -0.913919642078431 -0.919865812535294 0.333358508901961 -0.913082907647059 -0.901385328627451 -0.129080075411765 -0.95020123254902 -0.950051078431373 0.131374833686275 0.00712906530588235 -0.0137157306588235 0.0426015462562745 -0.122226062605882 -0.417628712941176 0.0329877422156863 -0.0526712782156863
17 "LAYING" 0.270084624366197 -0.0146066151352113 -0.117364428211268 -0.692322624661972 -0.678343221056338 -0.808694148591549 0.401133752957747 0.127663805732394 0.258256039859155 -0.959447634788732 -0.96471896084507 -0.949846767323944 0.083567955643662 0.00642375325591549 0.0133676994039437 -0.72180099256338 -0.744103865239437 -0.862836961929577 -0.0325240737095775 -0.0798558145661972 0.092420844 -0.762495002521127 -0.826466518450704 -0.78156703056338 -0.104563393912676 -0.0324343797887324 -0.0509614471267606 -0.787659449915493 -0.877736975253521 -0.817015854103803 -0.677298502690141 -0.717893155352113 -0.677298502690141 -0.717893155352113 -0.751705156401408 -0.748373398366197 -0.71906098643662 -0.744934576056338 -0.840157102169014 -0.865554648042254 -0.721071793140845 -0.692587561633803 -0.81919377729507 -0.682518967422535 -0.691673236760563 -0.818585835352113 -0.164279844576056 0.0632319893702817 0.121111728615211 -0.740547098015493 -0.754898982535211 -0.852034489408451 -0.727488454605634 -0.749928581788732 -0.872239581225352 0.102501556311268 -0.128947313853521 0.000323888716901409 -0.730630774450704 -0.830960100957747 -0.759174602704225 -0.774257992985915 -0.826016700140845 -0.810176480112676 -0.0604124799042254 -0.180585973919718 -0.0421541873201408 -0.700814190047887 -0.773822062253521 0.104631870443662 -0.732555748605634 -0.771360670985916 0.229766854105634 -0.783377220901408 -0.764226543226761 -0.096569988815493 -0.862653629676056 -0.87952132843662 0.104071570952113 0.0262678462957746 0.00471797183802817 -0.0244239051404225 0.0791420526197183 -0.232302509042254 -0.0252317857605634 -0.177704426323944
17 "SITTING" 0.272210589875 -0.0252201608853125 -0.099466236453125 -0.440885909359375 -0.183159237001563 -0.291927319453125 0.77390401046875 -0.14442394896875 -0.05719738084375 -0.94118439634375 -0.93540367515625 -0.909596024953125 0.069141347515625 0.0016804271 -0.0027011801971875 -0.494339921051562 -0.380944900601406 -0.638376898546875 -0.0564147562551562 -0.0511289264721875 0.123006510422344 -0.591467715453125 -0.380777576734375 -0.351536797640625 -0.10386281925 -0.0661720241875 -0.103705926010938 -0.63627671475 -0.657393832765625 -0.5930722740625 -0.29376098325 -0.365106991734375 -0.29376098325 -0.365106991734375 -0.46959962584375 -0.46700853253125 -0.31531719153125 -0.413030456523438 -0.629188412876562 -0.6758059719375 -0.45629410109375 -0.260685667204687 -0.42619035309375 -0.436515634109375 -0.19875878770625 -0.28049684675 -0.292998420170313 -0.10296246508125 -0.0880122701525 -0.51354342154375 -0.413537239317187 -0.598652206234375 -0.51992496003125 -0.389246238239063 -0.67754115965625 -0.175029113940625 -0.311477197046875 -0.223215947526563 -0.539941050703125 -0.477039679792969 -0.3858402468125 -0.610408683296875 -0.3361132826875 -0.402860746625 -0.18674155795625 -0.279509071584375 -0.166668264934219 -0.353200606129688 -0.473120832479688 0.005793020015625 -0.44570960730625 -0.5004336686875 0.152941771275 -0.492270257140625 -0.463378953890625 -0.123874904814531 -0.666321214390625 -0.713481679078125 0.096104396325 0.0456879462942188 0.040580671875 0.112220656 -0.113512312721875 -0.55297304515625 0.177702486734375 0.0576234860921875
17 "STANDING" 0.259237610230769 -0.0177457564487179 -0.101319916525641 -0.6669183175 -0.504090420416667 -0.552490213079487 0.707851524358974 0.0550620008205128 0.077103506525641 -0.965200222179487 -0.949041498346154 -0.927603347820513 0.109302127724359 0.00679410370961539 -0.0349771305126923 -0.70574410375641 -0.670764668717949 -0.834373395128205 0.000433258165512821 -0.110043596401282 0.0867401914897436 -0.759362673076923 -0.574862107171795 -0.719510183461538 -0.102476970269231 -0.0418539642935897 -0.0590388089192308 -0.768534763410256 -0.797577853076923 -0.755961115641026 -0.563182738332692 -0.638188647833333 -0.563182738332692 -0.638188647833333 -0.714085701666667 -0.71894776948718 -0.588773410684615 -0.607299751958974 -0.780739873846154 -0.799882858461539 -0.692029377 -0.57358646708718 -0.708999731666667 -0.6587742855 -0.503006312784615 -0.517032330579487 -0.216809188707692 0.0363535316923077 -0.115092014599615 -0.724498875846154 -0.688914553974359 -0.821016877051282 -0.712829243051282 -0.673210288076923 -0.846437927564103 -0.110929831916282 -0.309364959642308 -0.238878340132051 -0.714614211298718 -0.678840322397436 -0.687463079371795 -0.775379046153846 -0.527260488525641 -0.756828382051282 -0.0808117539589744 -0.190277127338462 -0.010725910624359 -0.650147560282051 -0.68898868051282 0.0587294382974359 -0.700453065128205 -0.745844215641026 0.177878846702564 -0.673677926153846 -0.633018756128205 -0.0622315155923077 -0.801363595384615 -0.813395635897436 0.0528095737628205 0.0367150815628205 -0.0527856499435897 -0.0562749109633333 -0.0334424940384615 -0.528395897435897 0.00050144276923077 -0.0337536578289744
17 "WALKING" 0.286691524918033 -0.00813839134932787 -0.131792423885246 -0.664404493396721 -0.540523018014754 -0.486314266359016 0.773487181803279 -0.0488043486065574 0.0982668260983607 -0.964230512459016 -0.925486765901639 -0.91399795852459 0.0617796808003279 0.00306496152672131 -0.00875186767967213 -0.706962624032787 -0.665732633852459 -0.707057472131148 -0.0201856905081967 -0.072273443745082 0.0923588454303279 -0.738398835655738 -0.586777714803279 -0.629338514540984 -0.0982136518259016 -0.0555088389409836 -0.095404383852459 -0.750182149180328 -0.685098120491803 -0.779213512622951 -0.533062537347541 -0.625917219409836 -0.533062537347541 -0.625917219409836 -0.678123044180328 -0.662436989760656 -0.570961176416393 -0.58581987204918 -0.719918288918033 -0.680623412704918 -0.683587807672131 -0.585706039967213 -0.583801713480328 -0.658276746131148 -0.548908587857377 -0.478342162493443 -0.257486618159016 -0.0837093061615574 -0.0480326398688525 -0.725592083442623 -0.684631960852459 -0.700448272721311 -0.714530873852459 -0.668027740252459 -0.713527842918033 -0.0752441300163934 -0.23041644927459 -0.239736272196721 -0.69117862147541 -0.638022451442623 -0.655458748918033 -0.75541411557377 -0.563307370795082 -0.655672438018033 -0.112496934127869 -0.224401928213115 -0.164741305259016 -0.632024215032787 -0.683624281409836 0.0140527233114754 -0.659494137770492 -0.667679640377049 0.149053323957377 -0.627263714037705 -0.632710303557377 -0.0305591945508197 -0.706460987590164 -0.674053923442623 0.0895473735409836 -0.026746998712459 0.0737808413770492 0.0859102917540984 -0.0772374999836066 -0.589600277213115 0.111012047311475 -0.062934529704918
17 "WALKING_DOWNSTAIRS" 0.275651116002174 -0.0112649044608696 -0.106878943826087 -0.70268030976087 -0.641521563891304 -0.707581639586957 0.365179438043478 0.217183713195652 0.256043588558696 -0.952530937826087 -0.947168358326087 -0.945031983695652 0.0815595745869565 -0.00326896412608696 0.000708992257608697 -0.74405822273913 -0.702959177119565 -0.802275275869565 -0.0140906193430435 -0.100100989323913 0.150944313576087 -0.813400511521739 -0.797195926521739 -0.716148190195652 -0.1057316045 -0.0446596180086957 -0.0987477972152174 -0.812391683756522 -0.837507779478261 -0.803908796304348 -0.664018670204348 -0.677701587086956 -0.664018670204348 -0.677701587086956 -0.738602934369565 -0.72891553526087 -0.711121724 -0.765365739195652 -0.828045103695652 -0.83154380458913 -0.711224649304348 -0.652029667869565 -0.731613326804348 -0.700253250608696 -0.660360585673913 -0.719486683695652 -0.23454746733913 0.0915913017478261 0.156093844173913 -0.754782770541304 -0.718951231521739 -0.785928420369565 -0.75586441173913 -0.70572383876087 -0.817234949130435 -0.0310052810434783 -0.132465600545652 -0.0495709285195652 -0.777050280869565 -0.796004258671739 -0.721271505869565 -0.826088006086957 -0.801225294130435 -0.742023836478261 -0.0137191430913043 -0.14921147123913 -0.0380163563763043 -0.680202331478261 -0.728598007152174 0.127046550323913 -0.722950284869565 -0.738894376456522 0.177600834608696 -0.786756229347826 -0.793958579 -0.018004464173913 -0.83569566276087 -0.838045324456522 0.17360814276087 0.00619061678260869 -0.0769706475717391 0.0777530645673913 0.0329412343478261 -0.211787608521739 -0.0928322999782609 -0.17879439431087
17 "WALKING_UPSTAIRS" 0.286767618958333 -0.0168568689208333 -0.111458577479167 -0.727732845554167 -0.672536812975 -0.768021626458333 0.343718321041667 0.128671739104167 0.16359028725 -0.97628762625 -0.981734838333333 -0.971137635416667 0.0415724605208333 0.0119521628541667 0.0108099089360417 -0.756599945145833 -0.70951027625 -0.832443207916667 -0.102014011791667 -0.0271635544583333 0.129684940125 -0.81030886875 -0.795226629583333 -0.758389644166667 -0.093758288 -0.0534782399583333 -0.0824363889458333 -0.771474209583333 -0.852575646458333 -0.808714936666667 -0.701688894054167 -0.735276000020833 -0.701688894054167 -0.735276000020833 -0.750509220833333 -0.754358626829167 -0.7266578002375 -0.7678084478125 -0.828633704166667 -0.830895990833333 -0.726066205779167 -0.672926758458333 -0.777187675145833 -0.728805988916667 -0.692759099375 -0.781816982916667 -0.225591633791667 0.0462355755208333 0.187009115958333 -0.759369819629167 -0.729649155627083 -0.814655111666667 -0.776317639583333 -0.70743834958125 -0.849032064166667 -0.0135389350525 -0.115514310915 0.00471696589808333 -0.755032165583333 -0.795164601791667 -0.736518495229167 -0.828234035208333 -0.797673126666667 -0.788798951666667 0.00588887469166667 -0.199405849347917 0.0234673099791667 -0.722509488104167 -0.7843516386875 0.179534572884583 -0.7482837376875 -0.762968491833333 0.2627325961625 -0.7818420572375 -0.799069637083333 -0.0517349010933333 -0.836817885208333 -0.835448936041667 0.1489973324375 -0.0157229488416667 0.0804929843141667 0.177006635022917 0.00828088674583333 -0.177225041875 -0.0231823061458333 -0.0950970529583333
